,agent1
ep1411,1.0
ep1412,0.0
ep1413,0.0
ep1414,1.0
ep1415,0.0
ep1416,1.0
ep1417,1.0
ep1418,1.0
ep1419,0.0
ep1420,0.0
ep1421,0.0
ep1422,1.0
ep1423,0.0
ep1424,1.0
ep1425,0.0
ep1426,1.0
ep1427,1.0
ep1428,0.0
ep1429,0.0
ep1430,1.0
ep1431,0.0
ep1432,1.0
ep1433,1.0
ep1434,1.0
ep1435,0.0
ep1436,1.0
ep1437,0.0
ep1438,0.0
ep1439,0.0
ep1440,0.0
ep1441,0.0
ep1442,0.0
ep1443,0.0
ep1444,1.0
ep1445,1.0
ep1446,1.0
ep1447,0.0
ep1448,0.0
ep1449,0.0
ep1450,0.0
ep1451,1.0
ep1452,0.0
ep1453,1.0
ep1454,0.0
ep1455,1.0
ep1456,1.0
ep1457,0.0
ep1458,1.0
ep1459,1.0
ep1460,1.0
ep1461,0.0
ep1462,1.0
ep1463,0.0
ep1464,1.0
ep1465,0.0
ep1466,0.0
ep1467,0.0
ep1468,1.0
ep1469,1.0
ep1470,0.0
ep1471,1.0
ep1472,0.0
ep1473,1.0
ep1474,0.0
ep1475,1.0
ep1476,0.0
ep1477,1.0
ep1478,0.0
ep1479,0.0
ep1480,0.0
ep1481,1.0
ep1482,1.0
ep1483,1.0
ep1484,1.0
ep1485,0.0
ep1486,0.0
ep1487,1.0
ep1488,1.0
ep1489,0.0
ep1490,1.0
ep1491,1.0
ep1492,0.0
ep1493,0.0
ep1494,0.0
ep1495,0.0
ep1496,1.0
ep1497,1.0
ep1498,0.0
ep1499,0.0
ep1500,0.0
ep1501,1.0
ep1502,0.0
ep1503,1.0
ep1504,0.0
ep1505,1.0
ep1506,1.0
ep1507,0.0
ep1508,1.0
ep1509,1.0
ep1510,0.0
ep1511,1.0
ep1512,0.0
ep1513,0.0
ep1514,1.0
ep1515,1.0
ep1516,0.0
ep1517,1.0
ep1518,0.0
ep1519,1.0
ep1520,0.0
ep1521,1.0
ep1522,1.0
ep1523,0.0
ep1524,1.0
ep1525,0.0
ep1526,0.0
ep1527,1.0
ep1528,0.0
ep1529,0.0
ep1530,0.0
ep1531,1.0
ep1532,1.0
ep1533,1.0
ep1534,1.0
ep1535,1.0
ep1536,1.0
ep1537,0.0
ep1538,1.0
ep1539,0.0
ep1540,0.0
ep1541,0.0
ep1542,0.0
ep1543,1.0
ep1544,0.0
ep1545,1.0
ep1546,1.0
ep1547,1.0
ep1548,0.0
ep1549,0.0
ep1550,1.0
ep1551,1.0
ep1552,1.0
ep1553,1.0
ep1554,1.0
ep1555,0.0
ep1556,1.0
ep1557,0.0
ep1558,1.0
ep1559,1.0
ep1560,0.0
ep1561,0.0
ep1562,1.0
ep1563,1.0
ep1564,0.0
ep1565,0.0
ep1566,0.0
ep1567,1.0
ep1568,1.0
ep1569,0.0
ep1570,0.0
ep1571,1.0
ep1572,1.0
ep1573,0.0
ep1574,0.0
ep1575,0.0
ep1576,0.0
ep1577,0.0
ep1578,1.0
ep1579,1.0
ep1580,0.0
ep1581,0.0
ep1582,0.0
ep1583,0.0
ep1584,1.0
ep1585,0.0
ep1586,0.0
ep1587,0.0
ep1588,1.0
ep1589,0.0
ep1590,0.0
ep1591,0.0
ep1592,0.0
ep1593,0.0
ep1594,1.0
ep1595,1.0
ep1596,0.0
ep1597,1.0
ep1598,0.0
ep1599,1.0
ep1600,0.0
ep1601,0.0
ep1602,1.0
ep1603,1.0
ep1604,1.0
ep1605,1.0
ep1606,1.0
ep1607,0.0
ep1608,1.0
ep1609,1.0
ep1610,0.0
ep1611,0.0
ep1612,1.0
ep1613,0.0
ep1614,0.0
ep1615,0.0
ep1616,1.0
ep1617,0.0
ep1618,0.0
ep1619,1.0
ep1620,0.0
ep1621,1.0
ep1622,0.0
ep1623,0.0
ep1624,1.0
